Cell_ID,Cell Position X,Cell Position Y,Centroid,Fano factor,PV,NV
111,316.321,176.937,44,7.093023256,0.515151515,0.144373673
112,348.879,175.472,4,11.66666667,0.443181818,0.062101911
114,299.309,179.454,7,17.99061033,0.296296296,0.067940552
115,326.844,177.561,0,15.56923077,0.247619048,0.033121019
116,360.853,176.773,13,5.2,0.346666667,0.055201699
117,321.248,179.08,21,16.26605505,0.340909091,0.095541401
118,332.113,180.287,1,1.512820513,0.416666667,0.010615711
119,343.903,179.056,1,9.689393939,0.295454545,0.041401274
120,310.651,180.415,35,2.342105263,0.185606061,0.052016985
121,337.871,181.2,4,3.695652174,0.272727273,0.01910828
122,368.09,178.818,4,7.7109375,0.48,0.076433121
123,355.335,182.1,18,3.352024922,0.273333333,0.043524416
124,304.904,183.115,21,7.281226627,0.289198606,0.075523203
125,315.614,183.868,24,3.607902736,0.230519481,0.064604186
126,348.237,184.264,22,4.898954704,0.61038961,0.085532302
127,362.322,182.893,25,3.482200647,0.48,0.076433121
129,326.946,184.654,2,10.14285714,0.278911565,0.037306642
130,374.158,184.098,2,11.06896552,0.2625,0.03343949
131,368.297,184.659,20,10.2,0.56,0.089171975
132,320.684,185.967,16,8.584,0.339393939,0.07133758
133,299.265,186.825,5,10.6091954,0.356060606,0.049893843
134,341.481,185.908,11,6.769230769,0.356060606,0.049893843
135,334.046,186.628,4,3,0.242424242,0.016985138
136,310.679,188.144,41,3.010832769,0.407665505,0.106460419
137,352.65,188.118,10,1.693023256,0.236363636,0.033121019
138,386.348,186.299,0,1.888888889,0.6,0.01910828
139,379.353,190.298,2,0.606060606,0.277777778,0.005307856
140,358.822,188.929,15,2.654205607,0.24,0.038216561
141,305.005,189.36,22,10.73084112,0.307317073,0.080254777
142,365.242,190.242,8,6.641577061,0.406666667,0.064755839
143,372.073,190.834,1,9.063063063,0.25,0.031847134
144,316.599,191.997,33,10.11024845,0.463414634,0.121019108
145,322.803,191.103,4,15.74731183,0.242424242,0.050955414
146,329.483,191.122,1,1.277777778,0.433333333,0.013800425
147,385.473,193.245,2,2.689655172,0.351851852,0.020169851
148,311.787,195.624,20,5.487573964,0.302325581,0.082802548
149,390.92,196.83,9,13.65165165,0.3,0.076433121
150,396.106,193.373,14,11.95730337,0.265,0.067515924
151,407.578,196.104,25,5.733333333,0.352941176,0.076433121
152,400.058,188.155,4,3.971428571,0.676470588,0.073248408
153,391.516,189.738,5,5.25,0.375,0.03343949
154,402.247,193.942,17,7.964179104,0.32,0.081528662
155,412.15,192.505,5,7.069767442,0.56,0.089171975
156,100.554,229.925,0,0,0,0
157,96.4987,240.079,0,0,0,0
158,98.3849,245.018,0,0,0,0
159,97.2214,254.919,0,0,0,0
160,94.9318,259.983,0,0,0,0
161,98.217,271.823,0,0,0,0
162,97.8104,277.462,0,0,0,0
163,98.2482,282.912,0,0,0,0
164,77.0024,290.782,0,0,0,0
165,82.7545,291.081,0,0,0,0
166,91.6378,293.199,0,0,0,0
167,94.3599,226.531,0,0,0,0
168,91.4167,232.217,0,0,0,0
169,96.6277,234.625,0,0,0,0
170,84.3475,237.377,0,0,0,0
171,90.7575,237.668,0,0,0,0
172,87.4241,242.823,0,0,0,0
173,77.92,239.588,0,0,0,0
174,92.4278,244.849,0,0,0,0
175,81.5527,244.424,0,0,0,0
176,74.9107,246.168,0,0,0,0
177,86.4012,248.757,0,0,0,0
178,79.1148,250.22,0,0,0,0
179,94.2171,249.718,0,0,0,0
180,73.5394,252.611,0,0,0,0
181,83.3387,253.939,0,0,0,0
182,90.41,254.36,0,0,0,0
183,67.4323,255.718,0,0,0,0
184,77.5582,257.063,0,0,0,0
185,86.7273,258.911,0,0,0,0
186,71.3174,259.502,0,0,0,0
187,81.4209,262.032,0,0,0,0
188,64.5902,262.112,0,0,0,0
189,75.1689,263.942,0,0,0,0
190,90.0873,263.579,0,0,0,0
191,69.2079,266.074,0,0,0,0
192,85.424,267.375,0,0,0,0
193,96.6238,265.63,0,0,0,0
194,79.3701,268.624,0,0,0,0
195,63.4588,268.287,0,0,0,0
196,91.492,270.067,0,0,0,0
197,73.0373,270.723,0,0,0,0
198,67.433,272.941,0,0,0,0
199,78.2948,274.281,0,0,0,0
200,85.4246,273.72,0,0,0,0
201,60.2623,273.668,0,0,0,0
202,91.5354,276.123,0,0,0,0
203,72.1861,277.135,0,0,0,0
204,65.0189,278.436,0,0,0,0
205,77.8199,279.918,0,0,0,0
206,84.682,280.036,0,0,0,0
207,90.7964,281.912,0,0,0,0
208,70.0093,283.019,0,0,0,0
209,63.7718,283.783,0,0,0,0
210,75.7805,285.207,0,0,0,0
211,82.3104,285.455,0,0,0,0
212,95.3013,288.064,0,0,0,0
213,88.5335,287.872,0,0,0,0
214,70.6921,289.445,0,0,0,0
215,196.855,204.357,22,2.606918239,0.363636364,0.050955414
216,194.373,210.998,20,4.269720102,0.208333333,0.047770701
217,195.845,222.452,22,5.578014184,0.241134752,0.072186837
218,195.728,228.849,29,5.604938272,0.236363636,0.082802548
219,195.083,234.938,44,15.1268827,0.306122449,0.150136488
220,198.594,239.567,14,11.96412556,0.335978836,0.134819533
221,192.668,241.239,63,15.37320281,0.213054187,0.157415833
222,194.17,248.198,44,15.30048077,0.239766082,0.174097665
223,194.365,253.212,70,24.69101979,0.333333333,0.242038217
224,195.829,258.957,54,20.33548387,0.294736842,0.214012739
225,194.509,264.045,86,26.58898098,0.31302521,0.271155596
226,195.041,272.907,96,12.62769857,0.241818182,0.169426752
227,195.495,279.166,95,15.88972431,0.237714286,0.189262966
228,193.74,284.733,125,6.043797856,0.194630872,0.184713376
229,193.734,290.401,85,11.77011494,0.213646532,0.202760085
230,98.4137,294.089,0,1,0,0.000909918
231,107.226,290.288,1,0.833333333,0,0.005307856
232,121.758,291.319,0,1,0,0.001061571
233,127.649,293.793,0,0,0,0
234,133.451,291.315,0,0.833333333,0,0.002123142
235,151.958,293.57,0,0,0,0
236,163.348,294.4,1,9.176470588,0.205128205,0.016985138
237,168.277,291.448,2,14.01142857,0.457142857,0.081528662
238,176.117,293.909,71,42.09624413,0.364118896,0.364118896
239,181.154,293.446,137,6.975838926,0.151592357,0.151592357
240,186.052,294.099,138,1.401539,0.077494692,0.077494692
241,114.945,290.789,0,0.666666667,0,0.003184713
242,144.02,197.023,0,0,0,0
243,153.408,199.139,1,6.116666667,0.236111111,0.018046709
244,183.086,198.238,36,8.646258503,0.408637874,0.111919927
245,161.767,198.84,12,12.92626728,0.259398496,0.062784349
246,190.582,199.682,8,6.651567944,0.242063492,0.055505005
247,174.552,200.571,41,5.471153846,0.321705426,0.088110403
248,147.342,202.449,0,1.476190476,0,0.002729754
249,140.55,201.969,0,0,0,0
250,134.937,201.334,0,0,0,0
251,168.258,202.704,11,9.023148148,0.304878049,0.079617834
252,157.864,203.7,2,4.307692308,0.266666667,0.020382166
253,179.485,203.883,43,4.299521531,0.248979592,0.077707006
254,129.379,205.405,0,0,0,0
255,184.843,205.208,19,8.097087379,0.350340136,0.109341826
256,152.686,206.129,2,0.828571429,0.5,0.006369427
257,163.065,206.204,7,3.35,0.371428571,0.033121019
258,190.256,206.287,15,4.3,0.244444444,0.056050955
259,135.776,207.446,0,0,0,0
260,173.689,207.342,21,7.496124031,0.346938776,0.108280255
261,142.224,207.977,0,0,0,0
262,148.571,209.633,0,1.714285714,0,0.003639672
263,124.446,209.804,0,0,0,0
264,167.676,209.797,14,9.044334975,0.277777778,0.063694268
265,157.857,210.196,2,5.847619048,0.224489796,0.020018198
266,179.811,210.435,49,3.617886179,0.329931973,0.102972399
267,130.364,212.518,0,0,0,0
268,186.585,212.026,36,6.980493402,0.3,0.095541401
269,118.299,207.937,0,0,0,0
270,136.467,213.573,0,0,0,0
271,142.924,214.017,0,0,0,0
272,173.73,213.726,36,5.58625731,0.265306122,0.082802548
273,119.291,214.226,0,0,0,0
274,113.477,212.797,0,0,0,0
275,124.543,216.219,0,0,0,0
276,161.023,215.481,3,8.73877551,0.354545455,0.049681529
277,148.923,215.661,0,0,0,0
278,154.199,215.48,0,1.80952381,0,0.005459509
279,167.319,215.773,22,10.0504386,0.303030303,0.08492569
280,192.475,216.528,18,7.078947368,0.273333333,0.087048832
281,108.854,214.809,0,0,0,0
282,179.744,217.042,42,6.443534022,0.138198758,0.080982712
283,128.823,219.302,0,0,0,0
284,185.447,218.009,50,11.44307692,0.204710145,0.119957537
285,115.555,219.116,0,0,0,0
286,133.329,220.294,0,0,0,0
287,138.404,219.994,0,0,0,0
288,103.534,218.084,0,0,0,0
289,145.669,220.286,0,0,0,0
290,173.868,220.166,44,10.70454545,0.195402299,0.108280255
291,109.026,221.404,0,0,0,0
292,121.392,221.631,0,0,0,0
293,155.871,221.162,1,5.75,0.28125,0.01433121
294,162.573,222.006,8,9.423423423,0.373333333,0.059447983
295,168.099,221.737,25,25.244,0.257471264,0.142675159
296,189.808,221.622,35,18.49877551,0.236956522,0.138853503
297,101.704,223.973,0,0,0,0
298,126.779,225.331,0,0,0,0
299,150.213,224.479,0,0.857142857,0,0.001819836
300,178.589,224.406,52,8.221895861,0.224893918,0.144676979
301,184.455,224.422,92,7.600610791,0.489130435,0.286624204
302,114.09,225.037,0,0,0,0
303,142.272,224.995,0,0,0,0
304,131.355,227.916,0,0,0,0
305,172.492,226.337,87,18.61373036,0.386138614,0.248407643
306,106.882,227.235,0,0,0,0
307,137.274,227.253,0,0,0,0
308,157.687,226.82,1,6.916666667,0.297619048,0.026539278
309,190.781,226.802,28,15.95172414,0.22826087,0.133757962
310,119.95,227.562,0,0,0,0
311,165.602,227.79,14,36.13723285,0.328407225,0.181983621
312,145.459,229.423,0,0,0,0
313,151.945,229.823,0,2.5,0,0.006369427
314,183.463,229.682,67,9.603680982,0.231147541,0.179617834
315,113.419,230.157,0,0,0,0
316,124.995,231.188,0,0,0,0
317,178.026,231.025,101,6.148514851,0.195355191,0.151804671
318,189.184,231.588,55,10.46428571,0.244565217,0.143312102
319,135.545,232.274,0,0,0,0
320,160.259,231.906,4,19.45977011,0.247619048,0.055201699
321,107.234,232.416,0,0,0,0
322,171.801,232.113,80,17.91714105,0.278761062,0.200636943
323,141.637,233.202,0,0,0,0
324,118.988,233.671,0,0,0,0
325,154.546,235.354,1,2,0.333333333,0.008492569
326,165.89,233.946,35,40.96018203,0.318584071,0.229299363
327,129.84,235.262,0,0,0,0
328,148.242,234.937,0,1,0,0.001061571
329,101.642,236.688,0,0,0,0
330,113.072,235.859,0,0,0,0
331,183.213,235.559,122,5.021718602,0.206349206,0.165605096
332,189.336,236.384,77,13.27672956,0.250819672,0.194904459
333,123.875,237.755,0,0,0,0
334,177.031,236.852,97,3.359139785,0.159313725,0.138004246
335,159.963,237.828,3,20.5339233,0.378787879,0.106157113
336,135.617,237.965,0,0,0,0
337,142.501,238.41,0,0,0,0
338,107.33,238.206,0,0,0,0
339,171.312,238.112,113,15.21568627,0.296568627,0.256900212
340,118.004,240.21,0,0,0,0
341,165.411,239.658,44,33.47354839,0.325663717,0.234394904
342,148.404,240.295,0,0.833333333,0,0.002123142
343,129.256,241.445,0,0,0,0
344,186.686,241.331,116,9.484545887,0.221804511,0.187898089
345,111.936,242.279,0,0,0,0
346,155.809,241.49,1,18.80645161,0.186666667,0.029723992
347,181.037,241.568,126,1.632876712,0.088235294,0.076433121
348,104.312,243.069,0,0,0,0
349,174.956,242.87,136,3.282926829,0.175,0.151592357
350,137.391,242.901,0,0,0,0
351,168.649,243.741,90,25.76264076,0.316176471,0.27388535
352,122.748,244.314,0,0,0,0
353,143.71,244.157,0,0,0,0
354,151.149,244.643,0,0.833333333,0,0.002123142
355,161.592,244.375,25,36.05117271,0.33015873,0.189262966
356,116.645,246.204,0,0,0,0
357,132.966,246.431,0,0,0,0
358,189.387,246.327,64,14.86741573,0.288721805,0.244585987
359,109.636,247.361,0,0,0,0
360,184.308,247.719,133,6.681492109,0.170833333,0.156687898
361,126.918,248.203,0,0,0,0
362,156.998,247.783,1,18.55757576,0.333333333,0.055201699
363,138.744,248.863,0,0,0,0
364,101.771,249.541,0,0,0,0
365,174.461,248.694,135,6.057952623,0.204861111,0.187898089
366,163.381,249.591,26,39.8747499,0.325611326,0.230209281
367,168.467,248.19,78,21.34406679,0.275308642,0.236730361
368,146.121,249.083,0,0,0,0
369,120.407,250.64,0,0,0,0
370,152.305,250.436,0,1.083333333,0,0.004246285
371,113.875,252.397,0,0,0,0
372,107.625,252.513,0,0,0,0
373,131.45,252.202,0,0,0,0
374,180.977,252.655,144,2.307151231,0.179398148,0.164543524
375,158.912,253.1,2,13.91794872,0.378205128,0.062632696
376,188.159,252.277,114,12.94506866,0.215277778,0.197452229
377,169.788,253.144,111,22.96980057,0.311111111,0.267515924
378,142.246,253.291,0,0,0,0
379,175.686,254.182,94,4.486985726,0.194444444,0.178343949
380,124.683,255.252,0,0,0,0
381,148.067,255.003,0,1,0,0.000909918
382,136.471,255.153,0,0,0,0
383,103.085,255.992,0,0,0,0
384,164.793,255.199,24,45.97032641,0.34045584,0.253715499
385,118.082,256.625,0,0,0,0
386,154.178,256.263,1,7.377777778,0.212121212,0.014861996
387,109.061,258.174,0,0,0,0
388,130.213,257.705,0,0,0,0
389,184.633,257.923,118,1.187356322,0.076388889,0.070063694
390,190.314,258.213,114,8.791907514,0.193627451,0.167728238
391,141.917,258.337,0,0,0,0
392,178.65,258.443,115,2.449359721,0.111111111,0.101910828
393,159.975,258.748,11,21.03623188,0.293478261,0.085987261
394,171.587,258.534,117,19.09052334,0.280684105,0.253867152
395,135.744,261.037,0,0,0,0
396,150.261,260.056,0,0.833333333,0,0.002123142
397,101.744,261.301,0,0,0,0
398,113.992,261.657,0,0,0,0
399,165.949,260.491,46,36.58186101,0.292022792,0.217622081
400,124.894,261.695,0,0,0,0
401,119.735,262.502,0,0,0,0
402,144.843,262.645,0,1,0,0.001061571
403,156.163,263.134,1,5.708074534,0.272727273,0.01910828
404,175.554,263.442,142,9.315226337,0.227176221,0.227176221
405,187.993,263.411,136,2.714805825,0.156862745,0.135881104
406,129.395,263.958,0,0,0,0
407,108.456,264.134,0,0,0,0
408,162.307,264.152,7,24.0913242,0.336206897,0.124203822
409,169.801,264.169,58,36.44467497,0.32629108,0.295116773
410,181.661,263.076,129,1.545779685,0.083864119,0.083864119
411,139.705,265.413,0,1,0,0.001061571
412,150.405,265.422,0,0.833333333,0,0.002123142
413,102.609,267.033,0,0,0,0
414,133.918,267.892,0,1,0,0.001061571
415,166.503,268.883,20,29,0.338509317,0.198362147
416,114.984,267.985,0,0,0,0
417,121.959,267.995,0,0,0,0
418,172.215,269.021,92,27.94563008,0.312101911,0.312101911
419,184.979,267.913,135,2.875318066,0.106157113,0.106157113
420,144.436,268.76,1,1,0,0.006369427
421,154.229,269.252,0,1.733333333,0,0.005307856
422,160.384,268.935,3,9.126126126,0.25,0.031847134
423,178.863,268.232,157,3.240443015,0.176220807,0.176220807
424,190.943,268.886,106,6.923395445,0.153361345,0.132848044
425,127.189,270.168,0,1,0,0.001061571
426,107.806,270.305,0,0,0,0
427,148.845,271.826,0,1,0,0.001061571
428,138.808,271.732,0,0.666666667,0,0.003184713
429,181.078,273.959,148,1.996423462,0.129511677,0.129511677
430,186.244,272.744,106,2.532970027,0.132432432,0.124840764
431,120.021,273.652,0,0,0,0
432,132.462,273.881,1,0.833333333,0,0.005307856
433,176.027,273.225,130,10.06244931,0.18895966,0.18895966
434,113.072,273.663,0,0,0,0
435,158.166,274.191,1,3.037037037,0.333333333,0.010615711
436,163.915,274.078,5,29.98611111,0.242690058,0.088110403
437,104.883,275.278,0,0,0,0
438,152.546,274.837,0,1,0,0.001061571
439,170.064,274.651,57,36.39959432,0.33956044,0.281164695
440,126.543,276.246,0,1,0,0.001061571
441,144.224,275.098,0,0.857142857,0,0.001819836
442,190.568,275.503,110,1.255834434,0.07881137,0.064755839
443,138.106,277.347,1,0.666666667,0,0.004246285
444,184.998,278.261,129,1.730663526,0.103603604,0.097664544
445,175.521,278.209,111,9.670103093,0.236923077,0.196178344
446,116.304,279.461,0,0,0,0
447,154.375,279.717,0,1,0,0.001061571
448,110.263,279.462,0,0,0,0
449,133.16,279.58,0,0.5,0,0.004246285
450,160.163,279.463,0,5.882352941,0.283333333,0.018046709
451,165.616,279.23,10,32.77045908,0.355392157,0.153927813
452,149.047,279.973,0,0,0,0
453,122.097,281.104,0,0,0,0
454,179.847,281.41,127,2.201376147,0.088682432,0.083598726
455,142.983,280.46,0,0.8,0,0.002547771
456,170.698,280.387,68,23.8365651,0.315315315,0.222929936
457,104.533,281.423,0,0,0,0
458,189.862,281.213,115,2.413779371,0.093959732,0.089171975
459,128.21,282.138,0,1,0,0.001273885
460,138.514,283.939,1,0.5,0,0.003184713
461,174.559,284.102,89,22.51942029,0.317585302,0.256900212
462,184.793,283.674,114,1.4368,0.088590604,0.084076433
463,162.445,284.371,1,17.8,0.284615385,0.047133758
464,145.547,285.226,0,0.833333333,0,0.002123142
465,157.004,284.605,0,1,0,0.001061571
466,110.877,285.147,0,1,0,0.000909918
467,118.402,285.879,0,0,0,0
468,168.352,285.418,26,39.98979592,0.317817014,0.180163785
469,133.32,286.187,1,0.666666667,0,0.004246285
470,151.947,286.509,0,0,0,0
471,178.413,287.828,126,15.41690682,0.257907543,0.225053079
472,126.438,287.402,0,1,0,0.000909918
473,183.849,288.5,116,1.221609702,0.110738255,0.105095541
474,102.417,287.526,0,1,0,0.000909918
475,189.024,287.741,149,3.452098179,0.224832215,0.213375796
476,163.537,288.992,0,21.52222222,0.192307692,0.031847134
477,172.757,289.557,28,40.97276995,0.324074074,0.260084926
478,140.165,289.629,1,0.714285714,0,0.004549591
479,147.238,290.051,0,1,0,0.001273885
480,157.524,289.999,0,1,0,0.001061571
481,293.43,206.078,0,1.64,0,0.006369427
482,291.389,214.567,0,11.21262458,0.267080745,0.039126479
483,290.285,219.943,3,7.133333333,0.314285714,0.042038217
484,294.243,227.797,4,0.860627178,0.306122449,0.013648772
485,291.304,236.359,4,2.81981982,0.217948718,0.018046709
486,287.78,251.216,25,20.78740157,0.327272727,0.114649682
487,291.831,254.174,1,11.99047619,0.472,0.075159236
488,293.379,258.791,5,13.66666667,0.30952381,0.069002123
489,293.31,266.627,5,13.62,0.376190476,0.083864119
490,292.309,271.309,14,28.25066667,0.283068783,0.11358811
491,291.757,276.413,5,26.92820513,0.282539683,0.113375796
492,294.02,281.113,5,7.577777778,0.185897436,0.030785563
493,290.617,285.101,5,24.01975309,0.305084746,0.114649682
494,294.269,288.954,2,11.47008547,0.31372549,0.067940552
495,204.174,294.129,18,17.84557548,0.321428571,0.13921747
496,208.533,290.509,27,8.926315789,0.637037037,0.10955414
497,212.407,294.144,4,9.4375,0.222222222,0.038216561
498,218.876,292.583,2,5.661538462,0.447368421,0.054140127
499,225.192,290.447,19,26.25839793,0.355967078,0.183651805
500,235.577,291.36,88,1.772357724,0.093189964,0.055201699
501,241.295,290.181,84,5.291984733,0.172043011,0.101910828
502,245.304,294.241,58,15.32195976,0.319923372,0.177282378
503,257.82,292.096,1,6.14893617,0.366071429,0.037306642
504,263.486,293.548,9,26.08426966,0.355721393,0.151804671
505,268.88,293.677,51,15.230721,0.294382022,0.166878981
506,291.749,293.45,11,14.53442623,0.3,0.064968153
507,294.717,233.201,1,1.083333333,0.595238095,0.026539278
508,293.467,249.314,0,10.22857143,0.285714286,0.045495905
509,204.457,197.907,33,8.719101124,0.305882353,0.099363057
510,198.354,198.256,8,5.608333333,0.333333333,0.070063694
511,262.278,197.938,21,22.89908257,0.275641026,0.136942675
512,230.898,199.219,58,4.912280702,0.198915009,0.100090992
513,273.496,198.769,53,6.106865672,0.197435897,0.098089172
514,237.088,199.909,42,13.39102564,0.356321839,0.13163482
515,279.433,200.627,25,20.29437229,0.362173038,0.163785259
516,256.689,200.648,8,6.151111111,0.297101449,0.043524416
517,209.207,201.382,51,7.695351137,0.226495726,0.112526539
518,244.567,200.839,9,14.63257576,0.21031746,0.05626327
519,267.455,200.962,78,10.95822454,0.347916667,0.177282378
520,215.433,202.592,78,5.410628019,0.181372549,0.117834395
521,222.389,203.083,72,3.191748152,0.12745098,0.082802548
522,289.628,202.832,1,3.740740741,0.277777778,0.015923567
523,250.555,203.498,10,2.141666667,0.5,0.031847134
524,228.364,204.667,53,3.417754569,0.188372093,0.103184713
525,203.612,204.928,22,9.131652661,0.257703081,0.083712466
526,262.552,205.661,23,29.69067797,0.33125,0.168789809
527,274.762,204.258,71,12.14084034,0.3125,0.159235669
528,283.952,205.302,9,27.40031397,0.301810865,0.136487716
529,234.521,206.34,45,7.67816092,0.215320911,0.094631483
530,240.144,205.355,14,13.20444444,0.36,0.103184713
531,256.351,206.287,6,6.362573099,0.224637681,0.032908705
532,269.112,206.348,80,6.9808,0.2625,0.133757962
533,245.247,207.621,4,4.309178744,0.373015873,0.049893843
534,279.627,208.501,47,13.74367437,0.333333333,0.1507431
535,209.323,208.271,42,11.48303393,0.286324786,0.142250531
536,216.966,208.065,71,3.444214876,0.149224806,0.081740977
537,288.869,209.327,3,14.09259259,0.268115942,0.039278132
538,223.533,209.197,86,1.674448768,0.170542636,0.093418259
539,200.512,210.097,11,1.957575758,0.336363636,0.047133758
540,250.603,209.688,1,2.447058824,0.56,0.03566879
541,273.558,210.547,62,1.60380117,0.1125,0.057324841
542,229.846,210.595,69,4.645606391,0.197674419,0.108280255
